"","sd_PC1_SDLDpre","sd_PC1_SDLDpost","sd_PC1_SDSDpre","sd_PC1_SDSDpost","sd_PC2_SDLDpre","sd_PC2_SDLDpost","sd_PC2_SDSDpre","sd_PC2_SDSDpost","sd_PC1_SDLDpre_vel","sd_PC1_SDLDpost_vel","sd_PC1_SDSDpre_vel","sd_PC1_SDSDpost_vel","sd_PC2_SDLDpre_vel","sd_PC2_SDLDpost_vel","sd_PC2_SDSDpre_vel","sd_PC2_SDSDpost_vel","sd_PC1_SDLDpre_acc","sd_PC1_SDLDpost_acc","sd_PC1_SDSDpre_acc","sd_PC1_SDSDpost_acc","sd_PC2_SDLDpre_acc","sd_PC2_SDLDpost_acc","sd_PC2_SDSDpre_acc","sd_PC2_SDSDpost_acc","PC1_movement_ori_sd_SDLD"," PC2_movement_ori_sd_SDLD"," PC1_movement_ori_sd_SDSD","PC2_movement_ori_sd_SDSD ","PC1_movement_vel_sd_SDLD","PC2_movement_vel_sd_SDLD ","PC1_movement_vel_sd_SDSD ","PC2_movement_vel_sd_SDSD","PC1_movement_acc_sd_SDLD ","PC2_movement_acc_sd_SDLD ","PC1_movement_acc_sd_SDSD","PC2_movement_acc_sd_SDSD","PC1_movement_ori_sd_absSDLD","PC2_movement_ori_sd_absSDLD","PC1_movement_ori_sd_absSDSD","PC2_movement_ori_sd_absSDSD","PC1_movement_vel_sd_absSDLD","PC2_movement_vel_sd_absSDLD","PC1_movement_vel_sd_absSDSD","PC2_movement_vel_sd_absSDSD","PC1_movement_acc_sd_absSDLD","PC2_movement_acc_sd_absSDLD","PC1_movement_acc_sd_absSDSD","PC2_movement_acc_sd_absSDSD","distances_ori_sdSDLD","distances_vel_sdSDLD","distances_acc_sdSDLD","distances_ori_sdSDSD","distances_vel_sdSDSD","distances_acc_sdSDSD"
"WxT_29.",0.228204770882784,0.210221226495734,0.238443465029905,0.241786167345109,-0.0312708846594372,0.0124285885185518,-0.0185039480899004,-0.0321319304496769,-0.0181354036337223,-0.00452125239975437,-0.0250453830359535,-0.0179444639093541,-0.00408617073578944,0.00225927254568112,-0.00564281876749131,0.000623692675458732,0.00208692845075723,0.00176303555922667,0.00517373164867179,0.00150055849366239,0.0035087558189621,0.000104104092880964,0.00451181150359448,0.000800496713947002,0.0179835443870502,-0.043699473177989,-0.00334270231520389,0.0136279823597765,-0.013614151233968,-0.00634544328147057,-0.00710091912659943,-0.00626651144295004,0.000323892891530554,0.00340465172608114,0.0036731731550094,0.00371131478964748,0.0179835443870502,0.043699473177989,0.00334270231520389,0.0136279823597765,0.013614151233968,0.00634544328147057,0.00710091912659943,0.00626651144295004,0.000323892891530554,0.00340465172608114,0.0036731731550094,0.00371131478964748,0.0472551777560384,0.0150203117231205,0.00342002338896846,0.0140319479034969,0.00947059755808098,0.00522169115273375
"WxT_3.",0.275774496267946,0.22429540833067,0.251626355600065,0.206668632965985,-0.0222180062376021,0.0326793646119698,0.00443281795439541,-0.00195203972205268,-0.0163905775059097,-0.00217061294324728,-0.00567040776174308,-0.0077329026309406,0.00695618526617085,0.000664304272770746,0.00665697448882165,-0.00194437307205099,0.00554559477706079,0.0039050302602468,0.000181517326565159,0.000301594707853169,-0.00222466634938823,0.00242319851447513,-0.00136234673242153,0.00299384176383302,0.0514790879372757,-0.0548973708495718,0.0449577226340798,0.00638485767644809,-0.0142199645626625,0.00629188099340011,0.00206249486919752,0.00860134756087264,0.00164056451681399,-0.00464786486386336,-0.00012007738128801,-0.00435618849625455,0.0514790879372757,0.0548973708495718,0.0449577226340798,0.00638485767644809,0.0142199645626625,0.00629188099340011,0.00206249486919752,0.00860134756087264,0.00164056451681399,0.00464786486386336,0.00012007738128801,0.00435618849625455,0.0752583405414256,0.0155497639402817,0.00492890451587011,0.0454088453056378,0.00884517184391551,0.00435784313535922
"WxT_30.",0.231909874798578,0.19503574557256,0.220607977295897,0.229332672397663,-0.0256652887851977,0.00417196536771814,0.0262503421421789,0.0244857710951144,-0.0162240379371062,-0.00632902141917204,-0.00989058286804796,-0.0093432601553379,0.000430433698794795,0.0025769606674408,0.011017385961253,0.00376167290026483,0.00160520451903727,0.00211013573098265,0.0115798641868857,0.00544155850071181,-0.000614348439805457,-0.00131199007218007,-0.000805910237520259,0.00162687334106525,0.0368741292260183,-0.0298372541529159,-0.00872469510176621,0.00176457104706451,-0.00989501651793414,-0.00214652696864601,-0.00054732271271006,0.00725571306098815,-0.000504931211945384,0.000697641632374615,0.00613830568617389,-0.00243278357858551,0.0368741292260183,0.0298372541529159,0.00872469510176621,0.00176457104706451,0.00989501651793414,0.00214652696864601,0.00054732271271006,0.00725571306098815,0.000504931211945384,0.000697641632374615,0.00613830568617389,0.00243278357858551,0.0474337763788926,0.0101251632044779,0.000861196479334973,0.0089013490887012,0.00727632697006136,0.00660282005185284
"WxT_31.",0.252448573927513,0.194500383479724,0.206717540285112,0.220907874006809,-0.0232098871111148,0.00486207021900991,-0.0222948085913011,0.00699410453743836,-0.0128338452824084,-0.00856168026151884,-0.0171044661466645,-0.009869385365987,-0.00511811266555961,0.00462753444045072,-0.000453542301858583,0.0144647419772024,0.00289558191995932,0.00371841496951694,0.00581084072505828,0.0053372302939616,0.00426402027438083,0.000962962285494951,0.00147711385601947,-0.0050602837375872,0.0579481904477889,-0.0280719573301247,-0.014190333721697,-0.0292889131287395,-0.00427216502088956,-0.00974564710601033,-0.00723508078067751,-0.014918284279061,-0.000822833049557623,0.00330105798888588,0.000473610431096681,0.00653739759360667,0.0579481904477889,0.0280719573301247,0.014190333721697,0.0292889131287395,0.00427216502088956,0.00974564710601033,0.00723508078067751,0.014918284279061,0.000822833049557623,0.00330105798888588,0.000473610431096681,0.00653739759360667,0.0643896541729924,0.0106409130943073,0.00340206379620248,0.0325454452019937,0.0165801568066713,0.00655453080985496
"WxT_34.",0.254148847230377,0.2368051402824,0.196530115933099,0.257593285562898,-0.0454373224551247,0.026367608884242,0.0441835368650135,0.0155558192070413,-0.0245251694375241,-0.00425034742668795,-0.00201160380106641,-0.00933537038725095,0.00278577171295848,0.00436858038654171,-0.00762769727254366,0.00868259629697165,0.0062534916026281,-0.000176873124558954,0.00100562504799661,0.0029945314420328,-0.000701800663901752,-0.001818000674077,0.00231726536306801,-0.00258181362528431,0.0173437069479773,-0.0718049313393667,-0.0610631696297992,0.0286277176579722,-0.0202748220108362,-0.00158280867358322,0.00732376658618454,-0.0163102935695153,0.00643036472718705,0.00111620001017525,-0.00198890639403619,0.00489907898835232,0.0173437069479773,0.0718049313393667,0.0610631696297992,0.0286277176579722,0.0202748220108362,0.00158280867358322,0.00732376658618454,0.0163102935695153,0.00643036472718705,0.00111620001017525,0.00198890639403619,0.00489907898835232,0.0738698337303428,0.020336511275739,0.00652652227356704,0.0674407658878678,0.0178791284276579,0.00528741180336403
"WxT_35.",0.30792275801296,0.242003695904793,0.227660173350703,0.199903415545706,-0.05038780955343,0.0210658187851134,-0.0705326472851307,0.0125320548131588,-0.0232088441914849,-0.00303629174112721,-0.0326739103069273,-0.00911191501020493,-0.0170074318114589,0.00118273564970206,-0.0213559382845236,0.0155351782205761,0.000407844206318226,7.22027726718956e-06,0.000923112417089173,0.0082759264306537,0.00536275727399994,0.00114562664447609,0.0112032682850484,-0.0052879249681908,0.0659190621081669,-0.0714536283385435,0.0277567578049979,-0.0830647020982895,-0.0201725524503577,-0.0181901674611609,-0.0235619952967224,-0.0368911165050998,0.000400623929051037,0.00421713062952384,-0.00735281401356452,0.0164911932532392,0.0659190621081669,0.0714536283385435,0.0277567578049979,0.0830647020982895,0.0201725524503577,0.0181901674611609,0.0235619952967224,0.0368911165050998,0.000400623929051037,0.00421713062952384,0.00735281401356452,0.0164911932532392,0.0972159644912453,0.0271627330110118,0.00423611735897348,0.0875795771771187,0.043773531949748,0.0180561161060111
"WxT_36.",0.276334264262023,0.196252161989374,0.221505533554275,0.256909560242578,-0.0392557100160698,0.0102513029644029,0.0036107165999109,-0.0207604257163123,-0.0231836476753244,-0.00754283625065856,-0.0162131020618927,-0.0224338420196883,-0.00630889049535492,-0.000798654072757217,0.000815440785443494,0.0109860120973972,0.00624480786069876,0.00360937275902432,0.00550078999538423,0.0109464601156569,0.0046001024957656,0.00103920731014604,0.00187476735913791,0.000437648015919398,0.0800821022726487,-0.0495070129804727,-0.0354040266883025,0.0243711423162232,-0.0156408114246659,-0.00551023642259771,0.00622073995779561,-0.0101705713119537,0.00263543510167445,0.00356089518561956,-0.00544567012027268,0.00143711934321851,0.0800821022726487,0.0495070129804727,0.0354040266883025,0.0243711423162232,0.0156408114246659,0.00551023642259771,0.00622073995779561,0.0101705713119537,0.00263543510167445,0.00356089518561956,0.00544567012027268,0.00143711934321851,0.0941492827304364,0.0165830542257716,0.00443006689544372,0.0429813643750829,0.0119221695355355,0.00563210751544068
"WxT_38.",0.250786735776644,0.247959076034042,0.171893070051209,0.284077798550161,-0.0189536644433985,0.00200127605610573,0.00940639814106549,-0.0262448332554502,-0.0142072492536582,-0.0102811200361665,-0.0127804512038483,-0.0256302139645926,-0.00676959464361283,0.00892913143376567,-0.00399449187061235,-0.0153135441113831,7.5990042482664e-05,0.00468885960881881,0.000863274275843711,-0.00140448123208756,0.00341426649482549,-0.000510259840537045,0.00451468096753987,0.00846493711001882,0.0028276597426023,-0.0209549404995042,-0.112184728498951,0.0356512313965157,-0.00392612921749177,-0.0156987260773785,0.0128497627607443,0.0113190522407708,-0.00461286956633615,0.00392452633536254,0.00226775550793127,-0.00395025614247895,0.0028276597426023,0.0209549404995042,0.112184728498951,0.0356512313965157,0.00392612921749177,0.0156987260773785,0.0128497627607443,0.0113190522407708,0.00461286956633615,0.00392452633536254,0.00226775550793127,0.00395025614247895,0.0211448620463151,0.0161822276304904,0.0060564405877532,0.117713311092974,0.0171241743344521,0.00455491368029574
"WxT_39.",0.24043630110045,0.222664864359911,0.241757050819907,0.192586719659117,-0.0438364881488217,0.00265890935934946,-0.0364227190479494,0.0107925414004378,-0.0213600802608502,-0.0109989315004819,-0.0169508823260217,-0.0113615864670185,-0.0121779117774768,-0.00101597841139433,0.00357594385421202,-0.00442616098011437,0.00129005626706987,-0.000365465449870764,0.00586710353133629,0.00114497534948663,0.00500853222232588,0.00101219717053974,-0.00322281024080059,0.0065157062099804,0.0177714367405396,-0.0464953975081712,0.0491703311607897,-0.0472152604483872,-0.0103611487603682,-0.0111619333660824,-0.00558929585900323,0.00800210483432639,0.00165552171694063,0.00399633505178614,0.00472212818184966,-0.00973851645078099,0.0177714367405396,0.0464953975081712,0.0491703311607897,0.0472152604483872,0.0103611487603682,0.0111619333660824,0.00558929585900323,0.00800210483432639,0.00165552171694063,0.00399633505178614,0.00472212818184966,0.00973851645078099,0.0497759575826106,0.0152296474057459,0.00432567289579281,0.068168924633375,0.00976083551644123,0.0108229939124048
"WxT_4.",0.251446312306712,0.24128201515645,0.267947561069534,0.208805644998927,-0.0456907997175825,0.00940448184273196,-0.0387876480024346,-0.023958387110699,-0.0210146639606601,-0.00756493182928002,-0.0240338457683776,-0.0193488993963479,-0.00163610322794682,0.003308932347322,-0.0013126088498552,0.00605484726840856,0.00408670331276346,0.00205139248781393,0.00620600226388054,0.00943022960181909,-0.000371090368246671,0.000576055450193717,0.00152271266359009,0.00424245593544717,0.0101642971502614,-0.0550952815603144,0.059141916070607,-0.0148292608917356,-0.0134497321313801,-0.00494503557526881,-0.00468494637202978,-0.00736745611826377,0.00203531082494953,-0.000947145818440389,-0.00322422733793855,-0.00271974327185708,0.0101642971502614,0.0550952815603144,0.059141916070607,0.0148292608917356,0.0134497321313801,0.00494503557526881,0.00468494637202978,0.00736745611826377,0.00203531082494953,0.000947145818440389,0.00322422733793855,0.00271974327185708,0.0560250210778107,0.0143299920183701,0.00224489985423534,0.0609727251736207,0.00873087235981246,0.00421813292719921
"WxT_40.",0.309489735484451,0.23031024373357,0.283242297352932,0.222370390257739,-0.0321166216326469,0.0203856957067744,0.00601128666149651,0.0291382328530021,-0.0157097953149325,-0.00340617788420213,-0.0204785071701603,-0.0100982630078165,-0.0140649139649728,-0.00217792737901622,0.00143843717830108,-0.00155272776066391,0.000392860449420398,0.0018105603425344,0.0118171803839643,0.00410051118628814,0.00278023336549142,0.00140869620152306,0.00569494612549613,0.00315213106583675,0.0791794917508812,-0.0525023173394213,0.0608719070951929,-0.0231269461915056,-0.0123036174307303,-0.0118869865859566,-0.0103802441623438,0.00299116493896499,-0.001417699893114,0.00137153716396837,0.0077166691976762,0.00254281505965938,0.0791794917508812,0.0525023173394213,0.0608719070951929,0.0231269461915056,0.0123036174307303,0.0118869865859566,0.0103802441623438,0.00299116493896499,0.001417699893114,0.00137153716396837,0.0077166691976762,0.00254281505965938,0.0950046590433184,0.0171078768985659,0.0019725585362878,0.065117161436526,0.0108026171163272,0.00812483180958198
"WxT_41.",0.25985257277182,0.278216969656308,0.261706452161865,0.228286825332295,-0.0592558678986601,0.00264012490715116,-0.0253521540884277,0.0134142665896642,-0.0250483508719424,-0.015463128068442,-0.0163704267994642,-0.0125494136565966,-0.00906181863655274,-0.000546342159968315,0.00848519602664805,0.00100386962097192,0.00428158424420447,0.00501257917133258,0.0123934918229907,0.00408723415711678,0.0030251489980761,0.00174623849317157,8.37105839401892e-05,-0.000200294211972887,-0.0183643968844875,-0.0618959928058112,0.0334196268295703,-0.038766420678092,-0.00958522280350048,-0.00851547647658442,-0.00382101314286767,0.00748132640567612,-0.000730994927128118,0.00127891050490453,0.00830625766587397,0.000284004795913076,0.0183643968844875,0.0618959928058112,0.0334196268295703,0.038766420678092,0.00958522280350048,0.00851547647658442,0.00382101314286767,0.00748132640567612,0.000730994927128118,0.00127891050490453,0.00830625766587397,0.000284004795913076,0.0645628763171841,0.012821459972094,0.00147308033149663,0.0511830717094874,0.00840061820500339,0.00831111154635718
"WxT_42.",0.226745670153634,0.221711166831811,0.234657656395509,0.190230350643479,-0.0398483219850959,-0.0182762783165747,-0.0179394779173457,-0.0100833406090086,-0.0219217454465182,-0.0179814037690642,-0.0117491524846483,-0.016090430018728,-0.00737757316363118,-0.0012273227342213,-0.0236107507229202,-0.00913152201580443,0.00111571053697325,0.00150424053163279,-0.0054340678497097,0.0018153549662768,0.00377797865555557,0.00208106729646736,0.00829949612254725,0.00905611246991103,0.00503450332182276,-0.0215720436685212,0.0444273057520299,-0.00785613730833702,-0.00394034167745397,-0.00615025042940989,0.00434127753407969,-0.0144792287071158,-0.000388529994659538,0.00169691135908822,-0.0072494228159865,-0.000756616347363777,0.00503450332182276,0.0215720436685212,0.0444273057520299,0.00785613730833702,0.00394034167745397,0.00615025042940989,0.00434127753407969,0.0144792287071158,0.000388529994659538,0.00169691135908822,0.0072494228159865,0.000756616347363777,0.0221517333798967,0.00730423663907032,0.00174082271278633,0.0451165644723952,0.0151160429537915,0.00728879958992177
"WxT_44.",0.310129539328478,0.221490477735299,0.262595532816138,0.207359507878924,-0.0356747768215383,0.0168772348576657,-0.0363078287326601,-0.0229329689291041,-0.0209146043293904,-0.000948657692986769,-0.0226141657056682,-0.0187926476760445,0.00391259038940219,0.00705713641008819,0.00279985273782067,-0.00911505579027216,0.00585041048227205,0.00176364727474128,0.00975403416014705,0.00453954715031499,-8.35530630055332e-05,-0.00460978314908547,0.00291516155509685,0.0075305962806482,0.0886390615931785,-0.052552011679204,0.0552360249372131,-0.0133748598035561,-0.0199659466364036,-0.003144546020686,-0.00382151802962364,0.0119149085280928,0.00408676320753077,0.00452623008607994,0.00521448700983206,-0.00461543472555135,0.0886390615931785,0.052552011679204,0.0552360249372131,0.0133748598035561,0.0199659466364036,0.003144546020686,0.00382151802962364,0.0119149085280928,0.00408676320753077,0.00452623008607994,0.00521448700983206,0.00461543472555135,0.103046577680438,0.0202120556788252,0.00609822862039153,0.0568322560314933,0.0125127553034317,0.00696369962602729
"WxT_45.",0.280479525930339,0.202895450694077,0.222967157853979,0.227687763596466,-0.0358388336557323,0.00323004665159677,0.00569545981519363,0.00381087755342248,-0.0188038332277298,-0.00666667345001793,-0.0161934411462168,-0.0108930949502124,-0.00281826709221712,-0.00589612764977557,-0.00199284182335893,-0.00535656022704249,0.00468858841921058,0.000504116997459645,0.00481097744484913,0.00293706609568808,0.00254026630307042,0.00430495834678105,0.00568186514416923,0.00280614994857472,0.0775840752362622,-0.039068880307329,-0.00472060574248614,0.00188458226177115,-0.0121371597777119,0.00307786055755844,-0.00530034619600444,0.00336371840368355,0.00418447142175094,-0.00176469204371063,0.00187391134916105,0.00287571519559451,0.0775840752362622,0.039068880307329,0.00472060574248614,0.00188458226177115,0.0121371597777119,0.00307786055755844,0.00530034619600444,0.00336371840368355,0.00418447142175094,0.00176469204371063,0.00187391134916105,0.00287571519559451,0.0868657938358615,0.0125213367130463,0.00454135872714168,0.00508288981558479,0.00627760075958787,0.00343238716212023
"WxT_46.",0.251537832578993,0.227654808113858,0.215473555664623,0.202359332862852,-0.0108376401096826,-0.000332828749711722,0.0130118717793441,0.00182374116231071,-0.0147298705639353,-0.00754121251914265,-0.00491477183382862,-0.00769186737352207,-0.00491912398033708,0.00200138987408768,-0.000160201246502131,0.00470049460190857,0.00266648054583014,0.0025357711866076,0.00216215802258739,0.00603551240126372,0.0034515463239466,0.00123035454877183,0.000494956063959989,0.00131430742143835,0.0238830244651347,-0.0105048113599709,0.0131142228017713,0.0111881306170333,-0.00718865804479264,-0.00692051385442476,0.00277709553969345,-0.0048606958484107,0.000130709359222539,0.00222119177517477,-0.00387335437867634,-0.000819351357478362,0.0238830244651347,0.0105048113599709,0.0131142228017713,0.0111881306170333,0.00718865804479264,0.00692051385442476,0.00277709553969345,0.0048606958484107,0.000130709359222539,0.00222119177517477,0.00387335437867634,0.000819351357478362,0.026091184705007,0.00997849269650718,0.0022250343455085,0.0172382454559128,0.00559809108244429,0.00395906690898408
"WxT_47.",0.257788811606783,0.240350203361381,0.279689582193982,0.243909700909947,-0.0133681087405214,-0.00283803550218144,-0.016061497122745,-0.0258450715031354,-0.0164856988127905,-0.012922982418496,-0.0246931839951082,-0.0215705438694786,-0.00624710062957502,0.00439030910972257,-0.012086146843329,-0.00745344810898967,0.00427240560993747,0.00568488001852145,0.0039797099329941,0.0069429348609538,0.00489036391170352,0.000156728551757447,0.00786525462870086,0.00993873790531473,0.0174386082454013,-0.0105300732383399,0.0357798812840354,0.00978357438039037,-0.00356271639429449,-0.0106374097392976,-0.00312264012562952,-0.00463269873433934,-0.00141247440858398,0.00473363535994607,-0.0029632249279597,-0.00207348327661388,0.0174386082454013,0.0105300732383399,0.0357798812840354,0.00978357438039037,0.00356271639429449,0.0106374097392976,0.00312264012562952,0.00463269873433934,0.00141247440858398,0.00473363535994607,0.0029632249279597,0.00207348327661388,0.0203712419832808,0.0112181742751607,0.00493987729360117,0.0370933718116363,0.00558683979699981,0.00361663308507777
"WxT_48.",0.244758536632677,0.196871645087353,0.155248932126374,0.177199021116043,-0.0592295269766488,-0.0135370322598339,-0.0110463850766865,0.0144509711790803,-0.0263115075398767,-0.00947811993062616,-0.0143082988343984,-0.00647479860823932,-0.00792106405323545,-0.000238165036592479,0.000663045618648702,0.00917160297329098,0.00301456139223911,0.0010042442719358,0.00482967869066687,0.00343041362246817,0.00413012787731465,-0.00204825605273224,0.00193792388718257,-0.0016655614146734,0.0478868915453233,-0.0456924947168149,-0.0219500889896699,-0.0254973562557669,-0.0168333876092505,-0.00768289901664297,-0.00783350022615909,-0.00850855735464228,0.00201031712030331,0.00617838393004688,0.0013992650681987,0.00360348530185597,0.0478868915453233,0.0456924947168149,0.0219500889896699,0.0254973562557669,0.0168333876092505,0.00768289901664297,0.00783350022615909,0.00850855735464228,0.00201031712030331,0.00617838393004688,0.0013992650681987,0.00360348530185597,0.0661888091396099,0.0185037800382301,0.00649721501192982,0.033644042306,0.0115654344514364,0.00386562401841839
"WxT_49.",0.252366914068303,0.219788184069836,0.330689090332528,0.266137881083736,-0.0398871878359675,-0.00410790551000598,0.00691776023186729,-0.00713826327050902,-0.0198552406768188,-0.0102158267886226,-0.019456825381586,-0.0104187877722014,-0.00428791730586384,0.00418740417726989,0.00157762886638417,0.0159842584792043,0.00300602714809278,0.00236917769725732,0.00938018357863649,0.0073228381535939,0.000780297255435189,-0.00286635617676794,0.00871942248359996,-0.000697115427017251,0.0325787299984678,-0.0357792823259615,0.0645512092487919,0.0140560235023763,-0.00963941388819615,-0.00847532148313373,-0.00903803760938465,-0.0144066296128201,0.000636849450835461,0.00364665343220313,0.00205734542504259,0.00941653791061721,0.0325787299984678,0.0357792823259615,0.0645512092487919,0.0140560235023763,0.00963941388819615,0.00847532148313373,0.00903803760938465,0.0144066296128201,0.000636849450835461,0.00364665343220313,0.00205734542504259,0.00941653791061721,0.0483893654853412,0.0128354732811228,0.00370184528007699,0.0660638358875768,0.0170069721182119,0.0096386646595903
"WxT_5.",0.259466360090595,0.214546144756641,0.271789589061016,0.221985440651271,-0.02472177930288,0.0123185256803797,-0.0570310905516156,-0.028740229926074,-0.017770078165781,-0.0119978387106201,-0.0259237491263015,-0.0133723466741649,-0.00355075131527287,-7.89361106535336e-05,-0.010107301794005,0.00245924125113931,0.00529914030352618,0.00386217174974323,0.0052786945658334,0.00176825697622984,0.00419058248325956,0.00039040400996443,0.00047360441881826,-0.00302762689116314,0.0449202153339542,-0.0370403049832597,0.0498041484097455,-0.0282908606255416,-0.0057722394551609,-0.00347181520461934,-0.0125514024521366,-0.0125665430451443,0.00143696855378295,0.00380017847329513,0.00351043758960355,0.0035012313099814,0.0449202153339542,0.0370403049832597,0.0498041484097455,0.0282908606255416,0.0057722394551609,0.00347181520461934,0.0125514024521366,0.0125665430451443,0.00143696855378295,0.00380017847329513,0.00351043758960355,0.0035012313099814,0.0582220743266822,0.00673589260178206,0.00406278661185359,0.0572784950374377,0.0177610728172868,0.0049580029000088
"WxT_50.",0.277920274813499,0.217088616712114,0.308802521128644,0.297138211580892,-0.0635380179103001,-0.0123931261963176,-0.0104835979914554,-0.0214759107520889,-0.0316791957789647,-0.0102042092548126,-0.0225610867421119,-0.0197078400813186,-0.0133210344974833,0.00341205575071529,-0.0130717286516816,0.00505190053687346,0.00630250182595904,0.0023856718247823,0.00554671264462998,0.00978884393900181,0.00859760968457284,-0.000660374169815496,0.0084065382302504,0.00629028756877689,0.0608316581013852,-0.0511448917139825,0.0116643095477524,0.0109923127606335,-0.0214749865241522,-0.0167330902481985,-0.00285324666079324,-0.018123629188555,0.00391683000117674,0.00925798385438834,-0.00424213129437183,0.00211625066147351,0.0608316581013852,0.0511448917139825,0.0116643095477524,0.0109923127606335,0.0214749865241522,0.0167330902481985,0.00285324666079324,0.018123629188555,0.00391683000117674,0.00925798385438834,0.00424213129437183,0.00211625066147351,0.0794750940597041,0.0272244624458753,0.0100524535465842,0.0160276965610588,0.0183468512685848,0.00474069560095097
"WxT_51.",0.294492887499189,0.275660894489584,0.221008209659755,0.204392527879069,-0.0392082663882808,0.0175852889004701,0.0154942209242402,0.00834594430670441,-0.0237089074075256,-0.00505741345544556,-0.00914697571954087,-0.0104982591236259,-0.00352139289755059,-0.00251930155008686,-0.00363629987983989,0.00552778412507669,0.00715746817881852,-0.000117028320164848,0.00526212491021591,0.00791688934483573,0.00212032050087185,-0.00113374732079677,0.005959958881908,-0.000213898252938657,0.0188319930096056,-0.0567935552887509,0.0166156817806859,0.00714827661753578,-0.01865149395208,-0.00100209134746373,0.00135128340408502,-0.00916408400491659,0.00727449649898337,0.00325406782166863,-0.00265476443461982,0.00617385713484665,0.0188319930096056,0.0567935552887509,0.0166156817806859,0.00714827661753578,0.01865149395208,0.00100209134746373,0.00135128340408502,0.00916408400491659,0.00727449649898337,0.00325406782166863,0.00265476443461982,0.00617385713484665,0.0598343704157589,0.0186783943023253,0.00796914403821016,0.0180880828071365,0.00926317453615787,0.00672043794144543
"WxT_52.",0.301093429278436,0.240397351160607,0.243395525121173,0.243265477592292,-0.0258192236903048,0.0155509812609506,0.0119662381804348,-0.00307716713161081,-0.0179349662576518,-0.00937530918378249,-0.0170402853275065,-0.0109651628735802,-0.00272008430967816,0.00598222335151427,-0.00633641348301802,0.00212210008596703,-0.00165807687661894,0.00242354007371594,0.00450149216996883,0.00288106069335039,0.00188385737474118,-0.00202788320636405,0.00646537036137576,-0.00217222924433098,0.0606960781178288,-0.0413702049512554,0.000130047528880683,0.0150434053120456,-0.00855965707386935,-0.00870230766119243,-0.00607512245392628,-0.00845851356898505,-0.00408161695033488,0.00391174058110523,0.00162043147661844,0.00863759960570675,0.0606960781178288,0.0413702049512554,0.000130047528880683,0.0150434053120456,0.00855965707386935,0.00870230766119243,0.00607512245392628,0.00845851356898505,0.00408161695033488,0.00391174058110523,0.00162043147661844,0.00863759960570675,0.0734541200790974,0.0122064690984859,0.00565343358527599,0.0150439674202735,0.0104141041202258,0.0087882834000117
"WxT_55.",0.289619492713794,0.262924345369067,0.218820773725147,0.259414702526271,-0.0427592152463493,0.0122181546201774,0.0264594651568606,0.00686068414148764,-0.0259619278160136,-0.00689444878569899,-0.00452998880897244,-0.0121311079292186,-0.00337291167547786,-0.00144988396430415,0.00825965249212466,0.00289113562777827,0.00593000691618442,0.000492552187537116,0.00455931068300867,0.00510086893325071,0.00347947230768304,-5.96257976118143e-05,-0.000389631745669871,0.000800310178734376,0.0266951473447274,-0.0549773698665268,-0.0405939288011245,0.019598781015373,-0.0190674790303146,-0.00192302771117371,0.00760111912024614,0.0053685168643464,0.0054374547286473,0.00353909810529486,-0.000541558250242046,-0.00118994192440425,0.0266951473447274,0.0549773698665268,0.0405939288011245,0.019598781015373,0.0190674790303146,0.00192302771117371,0.00760111912024614,0.0053685168643464,0.0054374547286473,0.00353909810529486,0.000541558250242046,0.00118994192440425,0.0611158088320656,0.0191642060140625,0.00648776766885117,0.0450774807725466,0.00930580384507127,0.00130738178121776
"WxT_56.",0.248176542020379,0.219965096883591,0.225744542106891,0.243742232876857,-0.0678395893786568,-0.0104520507709857,0.0215427193884396,-0.0303771162919993,-0.025110933643953,-0.0134150981726894,-0.00804848882502016,-0.0200360672360988,-0.0165828155281014,0.00398028093726993,-0.0056857566397187,-0.00151195160966804,-0.00241301531328598,0.00432523900561394,0.00318406935652059,0.00507022417844286,0.00521454824172851,0.000651657555329591,0.00861745593937133,0.00423365263326676,0.0282114451367875,-0.0573875386076711,-0.0179976907699655,0.051919835680439,-0.0116958354712636,-0.0205630964653713,0.0119875784110787,-0.00417380503005066,-0.00673825431889992,0.00456289068639892,-0.00188615482192226,0.00438380330610457,0.0282114451367875,0.0573875386076711,0.0179976907699655,0.051919835680439,0.0116958354712636,0.0205630964653713,0.0119875784110787,0.00417380503005066,0.00673825431889992,0.00456289068639892,0.00188615482192226,0.00438380330610457,0.0639469719701638,0.0236565742155333,0.00813781559647302,0.0549507616883978,0.0126934110699463,0.00477234862922586
