Label,WxT_48.1,WxT_48.2,WxT_48.3,WxT_48.4,WxT_48.5,WxT_48.6,WxT_48.7,WxT_48.8,WxT_48.9,WxT_48.10,WxT_48.11,WxT_48.12,WxT_49.1,WxT_49.2,WxT_49.3,WxT_49.4,WxT_49.5,WxT_49.6,WxT_49.7,WxT_49.8,WxT_49.9,WxT_49.10,WxT_49.11,WxT_49.12,WxT_50.1,WxT_50.2,WxT_50.3,WxT_50.4,WxT_50.5,WxT_50.6,WxT_50.7,WxT_50.8,WxT_50.9,WxT_50.10,WxT_50.11,WxT_50.12,WxT_51.1,WxT_51.2,WxT_51.3,WxT_51.4,WxT_51.5,WxT_51.6,WxT_51.7,WxT_51.8,WxT_51.9,WxT_51.10,WxT_51.11,WxT_51.12,WxT_52.1,WxT_52.2,WxT_52.3,WxT_52.4,WxT_52.5,WxT_52.6,WxT_52.7,WxT_52.8,WxT_52.9,WxT_52.10,WxT_52.11,WxT_52.12,WxT_55.1,WxT_55.2,WxT_55.3,WxT_55.4,WxT_55.5,WxT_55.6,WxT_55.7,WxT_55.8,WxT_55.9,WxT_55.10,WxT_55.11,WxT_55.12,WxT_56.1,WxT_56.2,WxT_56.3,WxT_56.4,WxT_56.5,WxT_56.6,WxT_56.7,WxT_56.8,WxT_56.9,WxT_56.10,WxT_56.11,WxT_56.12,WxT_57.1,WxT_57.2,WxT_57.3,WxT_57.4,WxT_57.5,WxT_57.6,WxT_57.7,WxT_57.8,WxT_57.9,WxT_57.10,WxT_57.11,WxT_57.12
1.3425,941,,1190,,1525,,1562,,2235,,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.344444444,,,,,,,,,,,,,995,,1158,,1979,,2146,,2144,,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.346388889,,,,,,,,,,,,,,,,,,,,,,,,,1218,,1142,,2413,,1198,,1326,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.348333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,,3400,,1603,,1214,,1266,,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.350277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,,2056,,734,,866,,970,,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.352222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4630,,4325,,2138,,3187,,3611,,766,,,,,,,,,,,,,,,,,,,,,,,,,
1.354166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,,1326,,1125,,1117,,1555,,1360,,,,,,,,,,,,,
1.356111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,1677,,1830,,1098,,1571,,2669,
1.358333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,,1549,,3160,,1502,,1576,,3102
1.360277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,,1541,,1522,,3037,,2856,,2318,,,,,,,,,,,,
