Label,WxT_68.1,WxT_68.2,WxT_68.3,WxT_68.4,WxT_68.5,WxT_68.6,WxT_68.7,WxT_68.8,WxT_68.9,WxT_68.10,WxT_68.11,WxT_68.12,WxT_69.1,WxT_69.2,WxT_69.3,WxT_69.4,WxT_69.5,WxT_69.6,WxT_69.7,WxT_69.8,WxT_69.9,WxT_69.10,WxT_69.11,WxT_69.12,WxT_71.1,WxT_71.2,WxT_71.3,WxT_71.4,WxT_71.5,WxT_71.6,WxT_71.7,WxT_71.8,WxT_71.9,WxT_71.10,WxT_71.11,WxT_71.12,WxT_73.1,WxT_73.2,WxT_73.3,WxT_73.4,WxT_73.5,WxT_73.6,WxT_73.7,WxT_73.8,WxT_73.9,WxT_73.10,WxT_73.11,WxT_73.12,WxT_74.1,WxT_74.2,WxT_74.3,WxT_74.4,WxT_74.5,WxT_74.6,WxT_74.7,WxT_74.8,WxT_74.9,WxT_74.10,WxT_74.11,WxT_74.12,WxT_76.1,WxT_76.2,WxT_76.3,WxT_76.4,WxT_76.5,WxT_76.6,WxT_76.7,WxT_76.8,WxT_76.9,WxT_76.10,WxT_76.11,WxT_76.12,WxT_77.1,WxT_77.2,WxT_77.3,WxT_77.4,WxT_77.5,WxT_77.6,WxT_77.7,WxT_77.8,WxT_77.9,WxT_77.10,WxT_77.11,WxT_77.12,WxT_78.1,WxT_78.2,WxT_78.3,WxT_78.4,WxT_78.5,WxT_78.6,WxT_78.7,WxT_78.8,WxT_78.9,WxT_78.10,WxT_78.11,WxT_78.12
1.525833333,3578,,3162,,3050,,3826,,2774,,2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.527777778,,,,,,,,,,,,,890,,694,,1083,,1003,,597,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.529722222,,,,,,,,,,,,,,,,,,,,,,,,,1005,,1650,,770,,435,,774,,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.531666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426,,659,,696,,1514,,760,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.533611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573,,4032,,2549,,1962,,2541,,3296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.535555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,,768,,422,,294,,346,,232,,,,,,,,,,,,,,,,,,,,,,,,,
1.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,,611,,562,,1387,,971,,1248,,,,,,,,,,,,,
1.539444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,,3571,,2274,,2509,,2298,,3574,
1.541666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867,,1784,,2416,,981,,779,,1626
1.543611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,,736,,981,,1000,,1435,,208,,,,,,,,,,,,
1.545555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,,818,,1454,,1083,,1094,,477,,,,,,,,,,,,,,,,,,,,,,,,
1.5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4389,,1512,,3389,,6118,,3280,,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.549722222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,1397,,456,,864,,702,,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.551666667,,,,,,,,,,,,,,,,,,,,,,,,,,1094,,1304,,506,,858,,453,,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.553611111,,,,,,,,,,,,,,2141,,650,,1014,,1246,,614,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.555555556,,6629,,2206,,2864,,4176,,864,,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.445277778,2864,,2602,,2651,,3094,,2331,,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.447222222,,,,,,,,,,,,,768,,872,,979,,795,,544,,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.449166667,,,,,,,,,,,,,,,,,,,,,,,,,1002,,1792,,662,,336,,618,,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.451111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334,,830,,749,,1357,,686,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.453055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,,3710,,2235,,1757,,2424,,2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,1659,,395,,280,,288,,221,,,,,,,,,,,,,,,,,,,,,,,,,
2.456944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,,570,,493,,1246,,912,,1133,,,,,,,,,,,,,
2.458888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770,,3027,,1789,,2158,,2221,,4248,
2.460833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,1568,,1909,,861,,766,,1520
2.463055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,,618,,926,,918,,1438,,200,,,,,,,,,,,,
2.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,803,,1133,,811,,998,,405,,,,,,,,,,,,,,,,,,,,,,,,
2.466944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784,,1509,,3259,,5365,,2818,,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.468888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,,1290,,446,,808,,579,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.471111111,,,,,,,,,,,,,,,,,,,,,,,,,,880,,1912,,469,,746,,376,,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.473055556,,,,,,,,,,,,,,1712,,630,,926,,1075,,539,,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.475,,6082,,2037,,2222,,3595,,730,,2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.363611111,2395,,2062,,2483,,2749,,2182,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.365555556,,,,,,,,,,,,,790,,651,,869,,675,,486,,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3675,,,,,,,,,,,,,,,,,,,,,,,,,875,,1824,,574,,315,,478,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.369444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,,688,,824,,1240,,552,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.371388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701,,3230,,1936,,1446,,2202,,2350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.373333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,,584,,374,,278,,238,,200,,,,,,,,,,,,,,,,,,,,,,,,,
3.375277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,,800,,405,,1192,,779,,1054,,,,,,,,,,,,,
3.377222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,2213,,1467,,1818,,1992,,3661,
3.379444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,,1179,,1384,,664,,627,,1350
3.381388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,,544,,848,,845,,1362,,182,,,,,,,,,,,,
3.383333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,824,,1010,,643,,877,,357,,,,,,,,,,,,,,,,,,,,,,,,
3.385277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086,,1296,,2902,,4408,,2408,,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.387222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424,,1152,,419,,763,,549,,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.389444444,,,,,,,,,,,,,,,,,,,,,,,,,,752,,592,,464,,739,,347,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.391388889,,,,,,,,,,,,,,1608,,506,,1173,,1035,,448,,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.393333333,,5360,,1739,,1982,,2990,,576,,2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.283333333,2170,,1733,,2299,,2517,,1912,,1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.285277778,,,,,,,,,,,,,819,,514,,742,,2146,,429,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.287222222,,,,,,,,,,,,,,,,,,,,,,,,,794,,1918,,515,,330,,450,,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.289166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117,,707,,854,,1086,,554,,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.291111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,,2773,,1802,,1306,,1987,,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.293055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,731,,390,,280,,206,,197,,,,,,,,,,,,,,,,,,,,,,,,,
